name,latitude,longitude
Wendy's,38.44487699,-90.37398256
Fazoli's,38.446,-90.3737
Jack in the Box,38.438524,-90.373423
Raising Cane's Chicken Fingers,38.44031,-90.37339
Lion's Choice,38.446375,-90.373271
Chick-fil-A,38.4445,-90.373
Taco Bell,38.67458524,-90.37161486
Taco Bell,38.721499,-90.369526
Jimmy John's,38.7683,-90.3667
Pizza Hut,41.483756,-90.365293
McDonald's,29.986065,-90.363805
Subway,38.528702,-90.363515
Taco Bell,43.31852,-90.361043
Domino's Pizza,38.56475,-90.35743
White Castle,38.52316,-90.35427
Burger King,29.911281,-90.353418
Taco Bell,38.786821,-90.351463
McDonald's,38.812397,-90.349045
Taco Bell,29.5517,-90.3488
Panda Express,38.634958,-90.348097
Arby's,38.612093,-90.346752
Burger King,38.63185,-90.34574
Rally's,38.72914,-90.34394
Chipotle Mexican Grill,38.65054,-90.33842
Chipotle Mexican Grill,38.65024,-90.33827
Taco Bell,40.94706,-90.33801
McDonalds,38.626733,-90.335344
Jack in the Box,38.498895,-90.334758
Arby's,45.14129,-90.33466
Subway,38.616867,-90.33432
KFC,45.1506,-90.3338
Taco Bell,45.15054,-90.33366
KFC,38.508,-90.3333
Hardee's,45.138819,-90.333204
McDonald's,45.14024,-90.33291
Chick-fil-A,38.50607,-90.33005
McDonald's,38.601939,-90.326141
Fox's Pizza Den,32.34587,-90.32587
Bellacino's,38.50783,-90.32396
Raising Cane's Chicken Fingers,38.61167,-90.32323
Taco Bell,38.5089,-90.3232
Dairy Queen,38.50788,-90.32307
White Castle,38.6127,-90.3226
McDonald's,39.11037,-90.31933
Arby's,39.10645,-90.31679
Checkers,34.819435,-90.315636
Burger King,39.1042,-90.3155
McDonald's,37.55974,-90.31472
Burger King,29.470805,-90.313264
Popeye's,38.7481466,-90.3079197
Taco Bell,38.8056,-90.3064
Dog N Suds,37.48997,-90.30577
Lion's Choice,38.5904,-90.3054
Taco Bell,38.772846,-90.305189
ZZA Pizza + Salad,38.64966,-90.3002
McDonald's,38.496033,-90.299537
Taco Bell,38.658967,-90.299028
Arby's,38.8067,-90.297975
Church's Chicken,38.70235,-90.29316
Domino's Pizza,37.5577,-90.29283
SONIC Drive In,37.56399,-90.28917
Sonic Drive-In,37.56399,-90.28917
Steak 'n Shake,38.5319,-90.288196
Steak 'n Shake,38.62726,-90.2875
Taco Bell,38.625824,-90.287392
Hardee's,37.56778,-90.283858
McDonald's,38.794712,-90.283066
Bob Evans Restaurant,38.794712,-90.283066
McDonald's,38.768,-90.2808
Subway,38.74941,-90.280638
Taco Bell,38.74788,-90.2802
Burger King,38.72854,-90.27702
Wendy's,38.72723,-90.27669
Jack in the Box,38.59125,-90.27391
Steak 'n Shake,38.591401,-90.272726
Lee's Famous Recipe Chicken,38.5962,-90.2712
Taco Bell,38.596347,-90.27063
Taco Bell,38.59631,-90.270599
Rally's,38.6868,-90.27039
Rally's,32.27207,-90.26992
Hardees,38.601395,-90.26989
McDonald's,30.022967,-90.269387
Burger King,30.02306,-90.26933
SONIC Drive In,38.60256,-90.26911
Rally's,30.01042,-90.26621
SUBWAY,32.33213,-90.26551
Rallys,38.631424,-90.265505
Subway,38.770116,-90.264849
Steak 'n Shake,38.7686,-90.2646
Jimmy John's,38.6409,-90.2622
White Castle,38.662561,-90.261815
Domino's Pizza,38.66273,-90.2616
Burger King,32.2695,-90.2615
Burger King,32.269287,-90.261161
McDonald's,32.186684,-90.260772
Rally's,38.71576,-90.25949
Popeye's Chicken & Biscuits,32.30062571,-90.25812824
McAlister's Deli,30.02133,-90.25462
Burger King,30.020939,-90.25427
Popeye's Chicken & Biscuits,32.32814749,-90.25158737
McDonald's,38.676158,-90.251331
Dominos Pizza,30.00635,-90.25073
Culver's,41.815495,-90.249667
Subway,30.0162714,-90.24933247
Manchu Wok,30.02017,-90.24775
Kfc,38.59335,-90.2441
McDonald's,29.979813,-90.243657
Burger King,39.72263,-90.24358
Domino's Pizza,38.639,-90.2422
QDOBA Mexican Eats,38.6025,-90.242
KFC,30.0011,-90.2413
Rally's,38.63944,-90.24051
Taco Bell,39.723201,-90.240464
Jimmy John's,38.6357,-90.2401
McDonald's,30.0063,-90.23939
Taco Bell,30.01627,-90.239332
Steve's Hot Dogs Tower Grove,38.60622,-90.23899
Burger King,41.81554,-90.23806
McDonald's,39.723211,-90.236875
Sonic Drive-In,30.00652,-90.23672
J J Fish and Chicken,38.669772,-90.236454
Popeyes Louisiana Kitchen,29.97945,-90.23408
KFC,39.72357,-90.233183
McDonald's,38.79599,-90.23186
Popeye's Chicken,32.29166671,-90.22954811
McDonald's,41.816011,-90.229246
Sonic Drive-In,32.3565,-90.2289
Subway,38.646476,-90.228667
Churchs Chicken,32.296137,-90.228073
Jimmy John's,39.723221,-90.225307
Burger King,32.253349,-90.224314
McDonald's,33.52835,-90.22188
SUBWAY®,38.615623,-90.221252
Steak 'n Shake,38.7714,-90.2212
White Castle,38.76707837,-90.22085955
McDonald's,38.772748,-90.220648
Taco Bell,38.446407,-90.219449
Subway,32.312255,-90.218858
Jack in the Box,38.61282,-90.21851
McDonald's,29.956277,-90.217056
Subway,29.94788,-90.21333
King Grill,38.666065,-90.21328
KFC,35.207853,-90.204615
McDonald's,29.977312,-90.203482
KFC,33.5275,-90.2013
McDonald's,30.00641,-90.20038
Domino's Pizza,30.0169,-90.2
McDonald's,38.636965,-90.194836
Rallys,38.61683,-90.19413
Domino's Pizza,33.5074,-90.1934
Captain D's,32.32638,-90.19321
Church's Chicken,33.50662,-90.19247
McDonald's,32.2732,-90.1922
Pizza Hut,38.92977,-90.19207
McDonald's,32.27338,-90.19158
Domino's Pizza,38.9299,-90.1915
Arby's,38.946371,-90.190288
Hardee's,41.84542,-90.18809
Jimmy John's,41.85268,-90.18691
Wendy's,41.852665,-90.186586
McDonald's,41.852,-90.1864
Taco Bell,41.85609,-90.18584
Wendy's,35.159892,-90.184723
Chipotle Mexican Grill,29.960017,-90.184479
Wendy's,35.1607,-90.1843
Five Guys Burgers Fries,29.96093,-90.18428
Taco Bell,29.960331,-90.183362
Burger King,29.993053,-90.182026
Church's Chicken,32.35533,-90.18149
KFC,44.6587,-90.18
McDonald's,32.355719,-90.179899
McDonald's,32.31227,-90.177959
Woody's Drive-In,38.92194,-90.17765
Rally's,38.91998071,-90.17261096
McDonald's,32.326801,-90.172307
Arby's,32.30364,-90.17022
Dairy Queen,38.556871,-90.168708
Taco John's,44.674233,-90.168369
Captain D's,38.554575,-90.16763
Rally's,38.55403,-90.16703
Burger King,29.975492,-90.16586
McDonald's,44.67742,-90.16521
Culver's,44.680708,-90.164941
Taco Bell,44.68041,-90.16472
Burger King,30.003198,-90.164173
Wendy's,29.963598,-90.164153
Arby's,44.680712,-90.163364
Burger King,38.91833,-90.16209
Burger King,30.843959,-90.16094
McDonald's,30.8438,-90.1593
Auntie Anne's,30.00454,-90.15671
Taco Bell,38.9108,-90.1557
Taco Bell,38.357516,-90.154486
McDonald's,38.3541,-90.1539
Burger King,38.3537,-90.1511
Burger King,38.35364,-90.15092
McDonald's,38.350214,-90.150665
McAlister's Deli,32.355763,-90.150097
Burger King,32.38507256,-90.14788951
Subway,32.39757368,-90.14750004
McDonald's,32.385437,-90.147307
McDonald's,29.899832,-90.147153
Subway,30.001924,-90.146826
McDonalds,29.899983,-90.146592
Jack in the Box,38.702375,-90.143812
Chick-fil-A,30.442456,-90.143161
Wendy's,30.443621,-90.142917
Taco Bell,29.8985,-90.1423
Pizza Hut,29.89708,-90.14081
Subway,35.157585,-90.137584
Popeyes,30.00212252,-90.137342
KFC,32.3998,-90.1361
Burger King,32.471151,-90.136072
Waffle House,32.26905,-90.13568
Sonic Drive-In,29.895592,-90.1355
Subway,29.8945,-90.12809
Blimpie,38.722867,-90.126652
McDonald's,30.000644,-90.125751
Raising Cane's Chicken Fingers,29.99963,-90.12516
Church's Chicken,38.72456,-90.124
Domino's Pizza,30.01899,-90.12337
Arby's,38.72572,-90.12335
Wendy's,30.019953,-90.122916
Burger King,38.72506,-90.12272
Sonic,38.882938,-90.121824
McDonald's,38.723402,-90.121439
McDonald's,38.882098,-90.121278
Burger King,29.956247,-90.119978
Taco Bell,32.282241,-90.118333
Rally's,32.282328,-90.11677
Rally's,29.9623,-90.1142
Burger King,29.875182,-90.114028
Subway,30.02025,-90.11283
Back Yard Burgers,32.39101,-90.112766
SONIC Drive In,30.47199,-90.1121
Steak Escape,32.51704,-90.11195
McDonald's,30.499491,-90.109188
Krystal,32.399857,-90.109009
Chick-Fil-A,30.4798,-90.1084
SONIC Drive In,30.40025,-90.10831
Sonic Drive-In,31.552,-90.1079
Sonic Drive-In,31.551954,-90.10787
Burger King,29.968663,-90.105849
McDonald's,29.85386,-90.10411
Wendy's,32.3339,-90.1024
SUBWAY,29.85891,-90.10127
Dairy Queen,29.88221,-90.09926
Krystal,29.880363,-90.098208
Krystal,29.88037,-90.09815
Wendy's,29.874569,-90.097075
Subway,34.962817,-90.092417
Raising Canes,30.3953541,-90.09143099
McDonald's,29.966245,-90.088213
McDonald's,29.9667,-90.08819
Taco Bell,30.393238,-90.087783
McDonald's,30.4762,-90.0862
Rally's,30.469153,-90.08509
Taco Bell,30.46878,-90.08482
Lees Hamburgers,30.44427,-90.08417
Waffle House,30.437886,-90.083748
Burger King,30.4381,-90.08357
Burger King,29.871745,-90.081406
Wendys,30.440074,-90.081271
Wendy's,30.440295,-90.081234
Subway,29.93495,-90.07865
Long John Silver's,38.86302,-90.07837
McDonald's,38.86516,-90.07776
McDonald's,38.750418,-90.075818
Popeyes Louisiana Kitchen,29.94083,-90.07468
Popeyes,29.94076055,-90.07458687
Subway,29.95323,-90.07261
Isabellas Pizzeria,30.368572,-90.072377
Isabella's Pizzeria,30.368711,-90.072235
Taco Bell,35.039655,-90.069555
Subway,29.947797,-90.067956
Subway,38.870824,-90.067277
Which Wich,32.33707,-90.06682
Wendy's,30.3649,-90.0652
Chicken Salad Chick of Jackson - Flowood,32.3447,-90.06483
Chick-fil-A,29.89727027,-90.06263171
Taco Bell,30.36414,-90.06261
McDonald's,30.363813,-90.062168
Burger King,30.023447,-90.061431
Rally's,38.90133,-90.0607
Subway,35.068198,-90.059332
McDonald's,29.989079,-90.058282
McDonald's,38.9013,-90.0576
McDonald's,35.096593,-90.056211
Taco Bell,35.1249,-90.05492
Taco Bell,29.910807,-90.053116
McDonald's,38.545182,-90.052155
Domino's Pizza,34.9519,-90.05072
Dairy Queen,29.912355,-90.050605
Burger King,29.875105,-90.050413
McDonald's,37.9677,-90.0494
Taco Bell,29.914113,-90.048019
Subway,35.14919,-90.04758
Popeye's Chicken,29.87528849,-90.04756997
McDonald's,29.91462,-90.04653
Hardee's / Red Burrito,38.61517016,-90.04469327
Chick-fil-A,29.922184,-90.041909
Quiznos,30.41178,-90.04186
McDonald's,30.41165,-90.04163
McDonald's,30.41158,-90.04133
McDonald's,32.382428,-90.041179
Wendy's,36.2369,-90.0404
Romas Pizza,38.90113,-90.03995
McDonald's,32.2816,-90.037
Burger King,36.236798,-90.035942
Waffle House,30.00445,-90.03561
Taco Bell,40.55747,-90.03507
Hardee's,40.563491,-90.035021
McDonald's,40.56627,-90.03493
White Castle,38.526205,-90.034645
Burger King,40.55842,-90.03364
McDonald's,35.137881,-90.031572
Burger King,29.904234,-90.030493
Subway,35.141087,-90.030078
Domino's Pizza,29.90228,-90.03
KFC,38.543601,-90.028056
Jack in the Box,38.659952,-90.025932
Krystal,35.0286,-90.0257
Pizza Hut,35.02005,-90.02536
Taco Bell,35.030769,-90.024765
McDonald's,35.037277,-90.024711
Wendy's,35.031047,-90.02455
Taco Bell,29.88345,-90.0243
Rally's,38.54128,-90.023756
Wendy's,29.92433,-90.02149
Domino's Pizza,38.5368,-90.0194
Pita Pit Brandon,32.37169,-90.018
McDonald's,34.9632,-90.0179
Boomer's,34.94793,-90.01757
McDonald's,34.962652,-90.017385
Popeyes,29.9218718,-90.01663058
Burger King,35.14451,-90.0163
Taco Bell,32.356,-90.0159
Jack Pirtles Chicken,35.14386,-90.014786
Penn Station East Coast Subs,38.67686,-90.01437
White Castle,38.68358,-90.01286
McDonald's,38.679156,-90.010883
SONIC Drive In,34.99137,-90.01051
Burger King,38.68697,-90.00766
McDonald's,35.02081,-90.00758
Burger King,35.02149,-90.00705
Subway,29.824376,-90.006011
Pizza Hut,35.13625,-90.00581
Subway,40.69829,-90.0056
KFC,35.1354,-90.005
KFC,34.96262,-90.003944
Mc Donald's,42.357089,-90.000123
Dixie Queen,34.93461,-89.99857
Burger King,35.06034,-89.99767
McDonald's,38.200195,-89.993961
Burger King,35.13482,-89.99183
Burger King,34.962694,-89.991199
Krystal,34.963048,-89.991071
McDonald's,34.962709,-89.990486
White Castle,38.593247,-89.990065
McDonald's,36.80331,-89.98686
Taco Del Mar,34.96276,-89.985667
Popeyes Louisiana Kitchen,38.5877,-89.98534
Five Guys,38.594883,-89.98485
Kfc - Kentucky Fried Chicken,38.502501,-89.984773
Taco Bell,38.69097,-89.984712
Subway,29.95577,-89.98436
Jack in the Box,38.508805,-89.984244
Panda Express,38.597131,-89.983665
Domino's Pizza,34.934665,-89.9824
Burger King,43.532467,-89.981502
Taco Bell,36.803572,-89.980024
Jimmy John's,38.78927,-89.97956
Burger King,38.592706,-89.97913
Sonic Drive-In,38.78841,-89.97861
SONIC Drive In,38.788391,-89.978564
McDonald's,38.69132,-89.97683
Jimmy John's,38.69134,-89.97591
Steak Escape,34.9623,-89.9755
Popeyes,30.036124,-89.974762
SONIC Drive In,38.68671,-89.97468
Subway,34.822631,-89.9721
Domino's Pizza,34.82593,-89.97155
Tastee Freez,40.77259,-89.96999
Burger King,34.62744,-89.96925
Subway,34.69949,-89.96696
Domino's Pizza,34.61846,-89.96565
Wendy's,35.13362,-89.965221
Sonic Drive-In,35.95848,-89.96515
Captain D's Seafood Kitchen,34.62759,-89.96422
The Grille,35.085245,-89.96176
Burger King,30.044208,-89.959328
KFC,30.0447,-89.9592
Taco Bell,30.04469,-89.95918
Kfc,38.51671,-89.95676
McDonald's,41.807626,-89.956297
Captain D's,38.51665,-89.95607
Captain D's Seafood Kitchen,38.51665,-89.95607
Mcdonald's,38.5930092,-89.95540703
Jack in the Box,38.774502,-89.955057
Sonic Drive-In,35.0203,-89.9542
SONIC Drive In,35.020341,-89.954162
Fazoli's,38.78897525,-89.95383422
Subway,38.81162,-89.95296
Taco Bell,38.5169,-89.9518
Dairy Queen,38.807451,-89.95148
Burger King,38.786379,-89.951197
McDonald's,35.051949,-89.950793
Dairy Queen Grill & Chill,41.8055,-89.9491
McDonald's,38.51741,-89.94901
McDonald's,35.11467,-89.94567
Burger King,35.068122,-89.944386
Krystal,35.06408,-89.9415
Steak 'n Shake,35.1185,-89.93959
Lenny's Sub Shop,35.02021,-89.93736
Wendy's,35.14931,-89.93699
Subway,38.57829,-89.93575
Pizza Hut,34.962436,-89.935471
SONIC Drive In,34.96296,-89.93527
Burger King,35.10794,-89.93045
McDonald's,41.22952,-89.92781
Wendy's,35.052066,-89.921016
McDonald's,35.1494,-89.9203
Wendy's,35.212217,-89.917813
KFC,35.1492,-89.9172
McDonalds,34.35171,-89.91584
Back Yard Burgers,35.21541,-89.914871
McDonald's,35.217845,-89.913732
Back Yard Burgers,34.30949,-89.91369
SONIC Drive-In,35.93395,-89.91007
Jack in the Box,38.7317,-89.9095
Arby's,38.731515,-89.908659
Back Yard Burgers,35.119273,-89.908347
McDonald's,35.091,-89.9072
Checkers,35.06311,-89.90619
Captain D's,35.07218,-89.90602
Wendy's,35.34138,-89.90473
KFC,35.353447,-89.896846
McDonald's,35.185295,-89.89575
Moe's Southwest Grill,34.96237,-89.89557
Taco Bell,35.208668,-89.8952
Domino's Pizza,38.7323,-89.8922
McDonald's,35.15139,-89.891548
McDonald's,39.2794,-89.89118
McDonald's,37.71139,-89.89106
Taco Bell,37.711784,-89.890735
Burger King,37.713893,-89.889753
Wendy's,35.07929,-89.88641
Taco Bell,35.106814,-89.884625
Hardee's,39.283791,-89.881679
Taco Bell,35.927168,-89.875342
SUBWAY,31.5893,-89.8747
Burger King,38.540844,-89.871895
Hardee's,35.92892,-89.87046
Krystal,35.171596,-89.867304
Burger King,35.06926,-89.86544
McDonald's,35.1694,-89.86479
Burger King,35.0696,-89.8647
Wendy's,30.786518,-89.864679
Burger King,30.785771,-89.864662
Hardee's,30.7904,-89.8639
McDonald's,30.789737,-89.863618
Checkers,35.07306,-89.86339
Hardee's,37.7321,-89.8625
McDonald's,35.205235,-89.861616
Taco Bell,30.791299,-89.8615
McDonald's,35.095409,-89.859251
Taco Bell,35.0966,-89.8591
D'Angelo Grilled Sandwiches,35.10565,-89.85831
Burger King,35.02096875,-89.84944747
Burger King,35.020951,-89.849198
Dairy Queen,40.008448,-89.848308
Back Yard Burgers,35.099798,-89.848067
Domino's Pizza,35.22655,-89.84786
McDonalds,44.94063,-89.84137
Backyard Burgers,35.20581,-89.84108
Chips Of Wis Rapids,44.39621,-89.84034
Taco Bell,33.783438,-89.834295
Fazoli's,35.0508,-89.8303
Sonic Drive-In,34.9622,-89.8291
Chick-Fil-A,30.30578,-89.82571
McDonald's,30.30247,-89.82537
Krystal,30.3178,-89.8252
McDonald's,33.7761,-89.8251
Subway,42.378561,-89.823849
Taco Bell,44.37885,-89.81785
McDonalds,44.37585,-89.81778
McDonald's,44.37585,-89.81778
Arby's,44.366678,-89.817447
Hardee's,44.378324,-89.817212
Domino's Pizza,35.0506,-89.8139
McDonald's,43.58733,-89.81356
Sakura Japanese Restaurant,35.092638,-89.811673
Sonic Drive-in,33.76050085,-89.80941967
Sonic Drive-In,31.24267,-89.80912
Hardee's,38.598766,-89.80814
Arby's,35.09399,-89.807751
McDonald's,35.09356,-89.80764
Taqueria,35.088345,-89.80526
Taco Bell,37.9279,-89.804825
Subway,32.294165,-89.804231
Charley's Grilled Subs,35.09635,-89.80188
Taco Bell,35.113345,-89.800791
Checkers,35.048937,-89.798222
McDonald's - CLOSED,35.1408,-89.7982
KFC,35.04886,-89.79663
Panda Express,35.14116,-89.79617
Domino's Pizza,35.1616,-89.7961
Taco Bell,35.149,-89.7959
Hardee's,34.96289,-89.79575
SONIC Drive In,34.96731,-89.79563
Arby's,35.205193,-89.795492
Domino's Pizza,35.161167,-89.79509
Jason's Deli,35.16854,-89.79454
Burger King,43.62319,-89.79383
Arby's,35.175914,-89.792333
Mcdonald's,30.25907,-89.78712
KFC,35.445822,-89.785957
Sonic Drive-in,35.4479,-89.7839
Burger King,30.28507,-89.77796
Famous Dave's,43.57581,-89.77784
Burger King,30.285159,-89.777363
Jimmy John's,43.5743,-89.77635
Subway,43.627367,-89.773432
McDonald's,30.31164,-89.76958
Burger King,30.311391,-89.769076
Burger King,30.31137,-89.76871
Taco Bell,33.48503,-89.76587
Waffle House,30.249643,-89.765215
Subway,30.246949,-89.761184
Taco Bell,43.62974,-89.75991
Wendy's,35.06626,-89.75665
Panda Express,30.28486,-89.75298
Raising Cane's Chicken Fingers,30.2848,-89.7528
Subway,40.776321,-89.751947
Taco Bell,30.28468,-89.751666
Pizza Hut,36.239475,-89.75161
Sonic Drive-In,31.8702,-89.7453
Taco Bell,31.8677,-89.7389
Subway,35.2224,-89.7363
Hardee's,38.53519,-89.73407
Dairy Queen,43.271257,-89.731119
McDonald's,43.27162,-89.73093
Krispy Krunchy Chicken,29.51519,-89.72628
Mcdonalds,36.22929572,-89.7261958
Wendy's,30.28971,-89.72382
McDonald's,30.2918,-89.7203
Arby's,39.763168,-89.707186
Subway,39.6766,-89.7046
Burger King,35.04692,-89.70412
Long John Silver's / A&W,39.78954439,-89.70351934
Arby's,45.882641,-89.70316
Taco Bell,38.140063,-89.702961
Subway,45.88979,-89.7025
Lin's Garden,44.791635,-89.700648
Back Yard Burgers,35.0492,-89.69907
Arby's,35.04561,-89.6942
Hardee's,41.779723,-89.689459
Domino's Pizza,35.04866,-89.68736
La Hacienda,35.04606,-89.68708
La Hacienda Mexican Restaurant,35.04606,-89.68708
Pizza Hut,39.769946,-89.686905
Kfc,35.04569,-89.6867
Arby's,39.799681,-89.68609
Subway,38.751487,-89.682514
Mc Donald's,30.516965,-89.682041
Hardees Red Burrito,38.749345,-89.681665
Steak 'n Shake,39.764136,-89.679898
Jason's Deli,35.055077,-89.67673
McDonald's,35.29337,-89.675865
Arby's,39.176742,-89.675725
KFC,39.1781,-89.6756
KFC,39.17805,-89.67558
SONIC Drive In,35.29258,-89.67519
Jack in the Box,39.175855,-89.675151
Jack In The Box,39.175855,-89.675151
Burger King,39.17591,-89.675037
Culver's,40.774761,-89.671221
Subway,39.18267,-89.669016
McDonald's,39.17838,-89.66894
Taco Bell,39.179074,-89.66839
Wendy's,39.178908,-89.667812
Hardee's,44.957867,-89.667161
McDonalds,44.95936,-89.66114
Burger King,39.8028,-89.6604
Burger King,45.178002,-89.657753
Toppers Pizza,44.959442,-89.656873
McDonald's,40.77038,-89.6563
Dairy Queen,40.566695,-89.653915
Mcdonald's,42.60389248,-89.65340516
McDonalds,45.1785,-89.6515
McDonalds,44.98805,-89.64985
McDonald's,39.787088,-89.649662
KFC,39.758158,-89.646596
Rally's Springfield,39.78691175,-89.64623261
Sonic Drive-In,35.57105,-89.64554
Taco Bell,37.369874,-89.644974
Hardee's,40.569431,-89.644969
Taco Gringo,39.81677,-89.64415
Burger King,37.369076,-89.644133
KFC,39.814255,-89.64328
El Burrito Loco,42.301622,-89.643122
Culver's,43.1107,-89.6429
McDonald's,39.8167,-89.6428
McDonald's,37.36939,-89.64272
McDonald's,39.71452,-89.64022
Wendy's,40.748184,-89.638144
Subway,42.301917,-89.638087
McDonald's,40.565352,-89.636833
Taco Bell,39.713427,-89.636303
Subway,34.14475,-89.63511
Subway,37.36254,-89.63453
Pizza Pro,34.14711,-89.63394
Culver's,44.96905,-89.6334
Taco Bell,40.725904,-89.632557
Burger King,42.27485,-89.63204
Taco Bell,42.272672,-89.63141
Hardee's,39.831094,-89.630856
Taco Johns,44.95833,-89.62646
McDonalds,44.95664,-89.626358
McDonald's,40.69564,-89.62324
